keyword,name,averSalary,number
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9215,13
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16762,266
python,广东省,15599,294
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17092,151
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12602,39
python,吉林省,8400,12
python,湖北省,13256,79
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9215,13
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16762,266
python,广东省,15599,294
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17092,151
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12602,39
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9215,13
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16762,266
python,广东省,15599,294
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17092,151
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12602,39
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16762,266
python,广东省,15599,294
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17092,151
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16924,267
python,广东省,15599,294
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17092,151
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16903,268
python,广东省,15599,294
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17092,151
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16903,268
python,广东省,15599,294
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17118,152
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16903,268
python,广东省,15592,295
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17118,152
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16903,268
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17118,152
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16902,269
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17118,152
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13240,80
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16902,269
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17118,152
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16902,269
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17137,153
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11784,117
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16902,269
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17137,153
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16928,270
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17137,153
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16928,270
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13912,158
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16928,270
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16919,271
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16899,272
python,广东省,15586,296
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16899,272
python,广东省,15598,297
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16899,272
python,广东省,15579,298
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12671,111
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16899,272
python,广东省,15579,298
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16899,272
python,广东省,15627,299
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16899,272
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16900,273
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16887,274
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13878,159
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16887,274
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13057,35
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16887,274
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16880,275
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,12983,89
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16880,275
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13005,90
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11032,62
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16880,275
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13005,90
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16875,276
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13005,90
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,16875,276
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,17031,277
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11160,50
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,17031,277
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13863,160
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11117,51
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,17031,277
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13870,161
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11117,51
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,17036,278
python,广东省,15633,300
python,浙江省,13883,75
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13870,161
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11117,51
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,17036,278
python,广东省,15633,300
python,浙江省,14095,76
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13870,161
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11117,51
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,17036,278
python,广东省,15633,300
python,浙江省,14107,77
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13870,161
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
python,吉林省,8400,12
python,湖北省,13324,81
python,山西省,10535,14
python,河北省,12029,34
python,甘肃省,10412,8
python,山东省,11722,118
python,辽宁省,11117,51
python,黑龙江省,9092,14
python,湖南省,14442,35
python,江西省,9178,14
python,广西壮族自治区,10846,13
python,安徽省,13013,36
python,内蒙古自治区,10000,3
python,海南省,12000,4
python,新疆维吾尔自治区,9333,9
python,云南省,10375,8
python,宁夏回族自治区,11500,2
python,重庆市,9439,133
python,北京市,17036,278
python,广东省,15633,300
python,浙江省,14107,77
python,四川省,13038,91
python,上海市,17168,154
python,江苏省,13870,161
python,陕西省,12669,112
python,河南省,11007,63
python,贵州省,7504,12
python,天津市,11594,37
python,福建省,12725,40
